icon,homepage,ID,comment_link,time,comment,like
,https://www.youtube.com/@LoveYAO-d1q,@LoveYAO-d1q,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugx6f9HtZfSaOwAtGCF4AaABAg&pp=0gcJCSMANpG00pGi,3天前,you should fire your translator,
,https://www.youtube.com/@iris-irys,@iris-irys,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxQAeQ-O2CHvXz9ieR4AaABAg,3天前,Masquerade Clothes,
,https://www.youtube.com/@AddisonLong-n6p,@AddisonLong-n6p,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxBOCFapYKZm2MXA0R4AaABAg,3天前,What is he talking about in the start,1
,https://www.youtube.com/@jokerjok3170,@jokerjok3170,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgzDgKNqrw9wB3zlkH94AaABAg,4天前,welcome to CN anybody,
,https://www.youtube.com/@tatianademesa9447,@tatianademesa9447,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugz6H8mRH50W8afRbLZ4AaABAg,3天前,the vlogger is mad annoying,
,https://www.youtube.com/@NPMS903DORAEMON,@NPMS903DORAEMON,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugx5pSXKiKv09PiFDnZ4AaABAg,4天前,2:35:35,
,https://www.youtube.com/@straightforwardchad,@straightforwardchad,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxkMRimdQTjPwhxCPp4AaABAg,1天前,1:13:00 W,1
,https://www.youtube.com/@phunfatphuc,@phunfatphuc,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgyG5qwnCiEo9ytNlKN4AaABAg,1天前,who asked them to leave?,
,https://www.youtube.com/@Radnessbadness-m9m,@Radnessbadness-m9m,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgzsUoUHgHxE7sHWV2d4AaABAg,3天前,Why is china fire,
,https://www.youtube.com/@YaoCeramic,@YaoCeramic,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugxj_EjAt_5DPKM3RQp4AaABAg,5天前,欢迎来中国上海🇨🇳,1
,https://www.youtube.com/@Rajainvisible1,@Rajainvisible1,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgzwMQQZqE3Kz3UWnbZ4AaABAg,3天前,China is lit,
,https://www.youtube.com/@%E9%98%BF%E6%9E%9A-k7v,@阿枚-k7v,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugxm3oFTgyjzfiSb3MB4AaABAg,3天前,Maybe you can go to Xinjiang.There is a beautiful place.,
https://yt3.ggpht.com/1BVDWG0X4N8xfF2MXJVhQ8VV_x6pSwjvNDRfXhyHFrwgtKpN5rlk-5WYM93l8hYHOr_77EC1Ycc=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@AustinMoore01,@AustinMoore01,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgzzBHGRRv8jrZQZ3dF4AaABAg,4天前,China language hearing weird.  I don't heart country,
https://yt3.ggpht.com/ytc/AIdro_kgpoo4vRQWZ7v_XumqsPMaDtrEjVX38RC7dyIMLxuy2D832dS0H_y2mFgsRDNPotjB3w=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@VeronicaMendoza-o6l,@VeronicaMendoza-o6l,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgzQIcitCLZ5YUq-kaJ4AaABAg,3天前,I love all your videos,
https://yt3.ggpht.com/poUMz1hk0yiN30oKt3V6nOTptGHChDOOLPJ97tmrlMNPD4d_fEEyWAbZmFo44XqBc9pr6TPv=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@DRDoyleGammons,@DRDoyleGammons,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgzJdodmZGvkKZoOywh4AaABAg,4小时前,He is gorgeous.,
https://yt3.ggpht.com/RcUsuTUbxaUwLFKtfK-19M2v13hUFusTPuhSbddg4RoEaWu95q37hJFcrFt4jN7iESfEiTzcmQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@RoomGaming.,@RoomGaming.,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugxio36QrzXud9ax5eZ4AaABAg,2天前,34:00 bro need to learn how to tie this not Ohio kids playground,
https://yt3.ggpht.com/SX8tvoE4MdLp-c95QbHXQ9BO_Mb1zFzmrFrU7x0OwKFdGwy35GHNXpEoMk60X__ktFz2oxab=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@DiGoLiangDaGe,@DiGoLiangDaGe,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugz4UfEttLG6afOSBCB4AaABAg,2天前,3:38:47,1
https://yt3.ggpht.com/ytc/AIdro_lcbEelFOGzSdpJM6vs_ORWHU6Dxk2LRAZBzUyJ_m10wA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@%E6%AC%A7%E9%98%B3%E8%BD%A9%E8%BE%95-z3y,@欧阳轩辕-z3y,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugw6L-zHv_Y7eDeG_ah4AaABAg,5天前,在车厢上那么吵也是绝了。MCN拉剧本包下整个车厢？如果有路人开骂，那才叫有节目效果啊。哈哈哈,
,https://www.youtube.com/@jeffzhu932,@jeffzhu932,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgzH90N1JfiryE-35Bh4AaABAg,2天前,"Bro, you need a better (normal) translator! Your current one sucks!",
,https://www.youtube.com/@amandaayp,@amandaayp,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxUx8bTxxCx-7RuCuV4AaABAg,4天前,very very annoying man translator,
,https://www.youtube.com/@OMGF-rb4vo,@OMGF-rb4vo,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwfeeMaLft_DJuyw9V4AaABAg,5天前,2:35:59 why did he ignore her,
,https://www.youtube.com/@ZainabKhan-t2z3n,@ZainabKhan-t2z3n,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugw_sxIJGl_L4_VdIdZ4AaABAg,2天前,I’m such a big fan of!!!!… watching u from Pakistan btwww,
,https://www.youtube.com/@nuttawuttailee2832,@nuttawuttailee2832,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxImWCtGR7SbU62WUR4AaABAg&pp=0gcJCSMANpG00pGi,4天前,1:12:25-1:12:50-1:12:54,
,https://www.youtube.com/@BVB-SK23,@BVB-SK23,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxJKhMJxyDukX3CHCF4AaABAg,1天前,中国足球烂掉渣，中国国足球衣帅到爆！,
,https://www.youtube.com/@mirraydonc,@mirraydonc,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwfQT023z-HQW7bjKh4AaABAg&pp=0gcJCSMANpG00pGi,2天前,9:22,
,https://www.youtube.com/@lonsdale01,@lonsdale01,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwxQiVo5Tu0EBj8Rb54AaABAg,4天前,2:12:37 what you’re looking for,
,https://www.youtube.com/@mariepazdinoso3708,@mariepazdinoso3708,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgyIsSB9PaOkcw593Kt4AaABAg,4天前,Speed plsss take picture the woman who gave you sparkling she patiently to take a picture with you,
,https://www.youtube.com/@Kantelkuda,@Kantelkuda,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgyS2-UtHnG8_Qo_lml4AaABAg,1天前,1:49:39 wtf bro,
,https://www.youtube.com/@SkeletonPirate0,@SkeletonPirate0,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgyRob26KKPJ3ED--_94AaABAg,1小时前,1:12:49 is so wholesome,
,https://www.youtube.com/@GunjlkhamGanbold,@GunjlkhamGanbold,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwUOByeWOQ_3Yfkbyx4AaABAg,3天前,When is Mongol,
,https://www.youtube.com/@gedekong3634,@gedekong3634,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxeDRJINNdwggXQJRR4AaABAg&pp=0gcJCSMANpG00pGi,4天前,3:38:58 i think he scare also when the guy say xi jin ping,
,https://www.youtube.com/@ianwatt5775,@ianwatt5775,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgyHsM-okOux73PJPlV4AaABAg,3天前,那个女翻译在胡说什么 ！！怀疑李美越是来蹭流量的,
https://yt3.ggpht.com/ytc/AIdro_nkPiQ3p1O13DUM2iSP9tWj6AZLj-nT3h45Dvpa3fWBSdY=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@hw1395,@hw1395,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwtP3GgucB3bJ6qXNp4AaABAg,3天前,4:46:04 中國饒舌的平均水準就是這樣,
https://yt3.ggpht.com/SoX_V7W-D1tsCCrOMTdMsEszhbrL6HhFWwoEge-HDLna_CjSOdMb4SlUvFn7y-giJcU7MSRT=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@LouieLuciano,@LouieLuciano,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwEQzQxZRH-3j6npa54AaABAg,1天前（修改过）,Uncle sam I’m still tryna figure out?? 3:32:00,1
https://yt3.ggpht.com/ytc/AIdro_npGThp343bB7oTsQYYesI1H_LzZCR93_BtwBwVnZpBvQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@steftrando,@steftrando,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugx7TsNrGyKk7Ui4grx4AaABAg,2天前,YouTube is blocked in china,
https://yt3.ggpht.com/Tao3lXyfTETsKq2g_m6P3RIBQBq-qf9BtwztvKYA9UofyBoDA3Api9xWlcIrkJgRyZ-AAhm1=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Jingok,@Jingok,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugw9Z2MjS55p4VWlFIh4AaABAg,1天前,很多中国人盛情邀请你去新疆旅游！,1
https://yt3.ggpht.com/8hovDTKz57Xiy7q7jhIgLqZwq2fNdCubT9SNc43kaOLzvCGF3OX9Q0Sf5Uunq4S4zyU6M5UI=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@PandaFilmz_Roblox,@PandaFilmz_Roblox,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugw1Cok7YOrpDN_3tgZ4AaABAg&pp=0gcJCSMANpG00pGi,4天前,2:45:12,
https://yt3.ggpht.com/ytc/AIdro_k4uOHemXqlVCZVANo5Q_W1dMYboKda3ddiG73vMeIJMw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@dogeren0096,@dogeren0096,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxPBB19izcKHhN88JZ4AaABAg,4天前,Yo bro you got go to Xi'An! That's my city,
,https://www.youtube.com/@tushgeetushgee-zm7yx,@tushgeetushgee-zm7yx,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugym4O8r3hZ6MdaenI94AaABAg,5天前,next pls Mongolian,
,https://www.youtube.com/@Bocil_ff_635,@Bocil_ff_635,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugx5vEfasJ3biIJ8XPN4AaABAg&pp=0gcJCSMANpG00pGi,4天前,0:01,
,https://www.youtube.com/@xinqianghe5348,@xinqianghe5348,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgyLn531Xc3Bl7my1Hp4AaABAg,4天前,保镖挺恶心的,
,https://www.youtube.com/@nariyd,@nariyd,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgyQ3b7zqm9KTKY7jRd4AaABAg,1天前,Speed can u visit nord Korea,
,https://www.youtube.com/@Leeshixuan,@Leeshixuan,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugxzy9F_3sc4Nq8ZqHx4AaABAg,2天前,中国皇帝的家的一部分,
,https://www.youtube.com/@jasonsong7101,@jasonsong7101,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugx1RRDxFnScpLJ0dlh4AaABAg,4天前,这人怎么这么多粉丝？ 咋咋呼呼的，一股子大牌劲。,1
,https://www.youtube.com/@DYQQ168,@DYQQ168,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwdRjoy8K5hECRmGjB4AaABAg,2天前,Yeah陽光彩虹小白馬,
,https://www.youtube.com/@kairoslo6031,@kairoslo6031,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgywwQyiRxELQAYZAA94AaABAg,3天前,China greatest nation truly,
,https://www.youtube.com/@JayLeo-og5ri,@JayLeo-og5ri,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwnVuZYT0Vgyjxip5B4AaABAg,4天前,在中国请保镖是真的多余的,1
,https://www.youtube.com/@Willsonxu,@Willsonxu,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgzLUGBewlJ0sEYhXRl4AaABAg,7小时前,3：39：01 made bilibili live in chaos,
,https://www.youtube.com/@Therian_fan,@Therian_fan,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugzs3fYuQPKYUHy8z1x4AaABAg&pp=0gcJCSMANpG00pGi,4天前,2:36:14 poor girl,
,https://www.youtube.com/@%E5%AD%99%E5%85%88%E7%94%9F-j3d,@孙先生-j3d,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugy6wJRnirqt_3pTskB4AaABAg,3天前,听不懂英文,
,https://www.youtube.com/@%E6%B5%81%E6%B2%99-g9d,@流沙-g9d,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugyxpxw54F-TtasCilZ4AaABAg,1天前,这保镖好负责。,
,https://www.youtube.com/@dbsee698,@dbsee698,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgzVRRxoYiun2Oq_Dnl4AaABAg,1天前,可以在一个地方拍摄，但是不应该堵塞道路，这是基本道德问题，如果没有人冲撞你们，不应该只为了你们自己的前进而推挤他人，可以对你们前面的人说让一下，人与人沟通的魅力就在这里,
https://yt3.ggpht.com/JPLYRPzS0rx0MUYbBi--ICxIUwwF1bgaA2rcVMvh0uuOruB6miLvm3imAitq_ISC_i5dq8tT3w=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@%E8%83%8C%E4%BD%A0%E5%A6%88%E7%9A%84%E6%97%B6-d4g,@背你妈的时-d4g,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugz5lgYZ8wG4_F6yIrx4AaABAg,4天前,成都欢迎大家来游玩,
https://yt3.ggpht.com/lPbvHZcAc4xPS5e0g1Y08z-MEIh15yr7YbEwY-1rWpsElGpW8LMeXdQy4tF-MrF5Q5H6NnkXAw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@zechuan8569,@zechuan8569,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwncAwmUX6GnHAxUBB4AaABAg,4天前,"3:39:00 I don’t understand why he say these, what a joker",
https://yt3.ggpht.com/ytc/AIdro_k7hgbDmuvGBzLcWuLNuiIDa5a47H_bnCsW_T4-dCY=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@austinleon799,@austinleon799,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxYBey0SFPB6NMhCaR4AaABAg,3天前,花西装真难看，不知道为什么有人喜欢,
https://yt3.ggpht.com/ytc/AIdro_lJjl13CU9Yhuaas5IgtXVw0DypCPeY5GGMu0Qd0xA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@kivmichan5993,@kivmichan5993,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgzWu_LkcCYtuMOMtI14AaABAg,3天前,我靠，人气这么好吗？北京都这么多粉！,
https://yt3.ggpht.com/dEK3yiWH5tC3rBeiNCMMElqDRnKVXSWP00hWjtE64qI44QxbI6wN6liDd1TtUtRudK0dnF-qwQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@arthur-ppl,@arthur-ppl,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugxb3KZzviCD9oD_0td4AaABAg,5天前,1:12:48 so warm,1
,https://www.youtube.com/@skm8838,@skm8838,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwDjvm1jaqqutF4cel4AaABAg,1天前（修改过）,2:12:29 5:48:59,
,https://www.youtube.com/@travipatty2774,@travipatty2774,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugz_H0Gd3nTky7zN5-Z4AaABAg,5天前,,1
,https://www.youtube.com/@%E7%BA%A2%E6%98%9F%E7%85%A7%E8%80%80%E4%B8%AD%E5%9B%BD-m4g,@红星照耀中国-m4g,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwOIFziiCxPI0xL0jN4AaABAg,12小时前,都去北京了为什么不花上8美元顺路来趟天津呢？天津是中国最有幽默感的城市,
,https://www.youtube.com/@DeBeard,@DeBeard,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwMPQ1I0qasbk7dJrx4AaABAg,3天前,3:38:00 greet from xijinping broh,
,https://www.youtube.com/@baliDOTid,@baliDOTid,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgzigrppaW12diwAsvd4AaABAg,4天前,miles is a bully,1
,https://www.youtube.com/@joumiraun8793,@joumiraun8793,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugwj9-Lqskkc3beim2t4AaABAg,8小时前,2:35:47 mirip heyits angelia,
,https://www.youtube.com/@%E8%B5%B5%E5%81%A5-k1r,@赵健-k1r,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugx7JgxfB0bOu1uWiQN4AaABAg,3天前,你的麦克风丢了？,
,https://www.youtube.com/@sasori9021,@sasori9021,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwUoafufHe5JaS32r14AaABAg,9小时前（修改过）,2:12:30,
,https://www.youtube.com/@SurakshyaAdhikari-g2u,@SurakshyaAdhikari-g2u,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgzhEYkAOEEKmgffqqh4AaABAg,4天前,i hope you come visit Nepal too please come,
,https://www.youtube.com/@RetroMetroGamingStation,@RetroMetroGamingStation,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgyGqNMx-m8-Q8W0ztt4AaABAg,4天前,2:35:53 i felt so bad for her,
,https://www.youtube.com/@TurboldDavaasuren,@TurboldDavaasuren,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxO5KY9LgN1WEdBjLh4AaABAg,3天前,Broke up bruh,
,https://www.youtube.com/@haoyunyi,@haoyunyi,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgynUgfD7nIYMmcmIw94AaABAg,3天前,翻译功能没了？,
,https://www.youtube.com/@%E4%BA%95%E5%A8%81,@井威,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgyvsAJCd0KlC0IoKv94AaABAg,1天前,怎么翻译中文,
,https://www.youtube.com/@DOGE-520,@DOGE-520,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugy8hS8pUSkIlM1OhyV4AaABAg,4天前,Greet fromXiJinping man!3:38:51,
,https://www.youtube.com/@david-xdd9657,@david-xdd9657,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxHOIi4IiLJ47okom54AaABAg,3天前,李美越真的很没有情商,1
https://yt3.ggpht.com/ee5jLSxRGH3VQZq-3APfGfTuW480UjEFYXjcYbS_6Zp7X0RDkDP3dKainBTztlDh2Tj6oqVnAg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@theflyeststar,@theflyeststar,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgyOJIrtVoTt0TzdCOl4AaABAg,1天前,3:57:48 Afterlife,
https://yt3.ggpht.com/WCgVoHMcP0ZLFm3pJQtCdjVjPIij0qYHwmZoSokYzgVslwXUqdMS6Mc73cVhcPDlxqYIsuvBIg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@TheJoeMoneyShow,@TheJoeMoneyShow,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugw3ex4O7w4aprsLuhV4AaABAg,3天前,Looks boring as f,
https://yt3.ggpht.com/ytc/AIdro_n3AexbIABbMKlogUR0dPQIElzbRy40MFOmAi6C0boN4j398k0=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@%E8%96%84xx,@薄xx,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgyuQ02kFGPO0ZXhkWB4AaABAg,1天前,为什么加甲亢哥，,
https://yt3.ggpht.com/ytc/AIdro_mW2wPyJrFyuth8Cnnqf_LMdPjYLCi_H7XINSJEFjxmFZmv=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@tdub6542,@tdub6542,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwIA6zylBVx3RErad54AaABAg,3天前,4:46:07 nahhhhhh,1
https://yt3.ggpht.com/L4AvznMACWvTwZh8UNLuzYA1UyREpS5EQz1WU5-1cff9pTrhNE9dyLwdL5R52b5RQiojYnNG=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Moonchild_e3,@Moonchild_e3,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxMcNOriX27GZiARrB4AaABAg,4天前,Welp you're in china,
,https://www.youtube.com/@RTBfn7777,@RTBfn7777,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxO5yRuTP3sQC2fnpp4AaABAg,4天前,You should try Chinese cereal,
,https://www.youtube.com/@hongyuhuang-n9j,@hongyuhuang-n9j,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugw868rQKng0JUBdGNh4AaABAg,3天前,"Where is next city? Go to Wuhan for next, wee wanna see !!!!!",
,https://www.youtube.com/@hongyuhuang-n9j,@hongyuhuang-n9j,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxBY9mWIHkaX4OBlRN4AaABAg,3天前,"Where is next city? Go to Wuhan for next, wee wanna see !!!!!",
,https://www.youtube.com/@hongyuhuang-n9j,@hongyuhuang-n9j,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxxH7Coq7deQcU6y9V4AaABAg,3天前,"Where is next city? Go to Wuhan for next, wee wanna see !!!!!",
,https://www.youtube.com/@zhihaohiew2559,@zhihaohiew2559,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugy-JjPH3owZurIbKzd4AaABAg,4天前,2：12：33,
,https://www.youtube.com/@Cooper_Salad,@Cooper_Salad,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugzc490f02nWa2W_ZNR4AaABAg,4天前,1:01:01 yes,
,https://www.youtube.com/@MZALSA,@MZALSA,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgzUuJrOWseWPezfoux4AaABAg,7小时前,PERFECT ️,
,https://www.youtube.com/@shuqinghuayi1816,@shuqinghuayi1816,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxaKKdIyyLot6q0Zl54AaABAg,3天前,"dreadlocks，dread本意也不是什么正面词汇。和脏辫的脏其实是一个类型，虽然意思不一样。
归根结底，脏辫只是一个发型的名字，和dreadlocks没什么不同。
那个越南人是真不懂还是在故意挑事？",
,https://www.youtube.com/@chantelleruan3623,@chantelleruan3623,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugy_m2ABqQuTK2nO3Jd4AaABAg,2天前,You need a better translator,
,https://www.youtube.com/@%E4%B9%A0%E8%BF%91%E5%B9%B3official,@习近平official,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugx2Vm15WyieKOfujyx4AaABAg,2天前,3:39:00 习近平 新加坡 喜剧片 小键盘 香蕉皮 我们怀念他,1
,https://www.youtube.com/@%E7%BB%B3%E7%BD%91%E7%94%A8%E6%88%B71027,@绳网用户1027,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxpLY4M8mNl_k4wWsV4AaABAg,3天前,请更换翻译,
,https://www.youtube.com/@jbridgehe9852,@jbridgehe9852,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgzpTnteAukSLxZU3AZ4AaABAg,2天前（修改过）,1:53:45 Why do YOXI's fans always like to seek attention? Ishowspeed prefers Cristiano Ronaldo. NOT YOXI,
,https://www.youtube.com/@league5553,@league5553,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwB2f35_QpsYc2Hab54AaABAg,3天前,Omfg please get better translators,
,https://www.youtube.com/@XMSDEGE,@XMSDEGE,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgyfCDOWgdpZtEuZjQV4AaABAg,4天前,L english bruh,
,https://www.youtube.com/@hhhh-b3i2w,@hhhh-b3i2w,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugw98dHOlQpYbT5jRG54AaABAg,5天前,能不能换个翻译，这个翻译故意抹黑。,2
https://yt3.ggpht.com/ytc/AIdro_lgPXXeNLl2xE08CaSgWuYHsf8C8yw8Uz3pHzr7GmpTZmpE=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@kryptonion3275,@kryptonion3275,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgyOZHU3rcXGEp69ce54AaABAg,5天前,2:35:36 bro  whyyyyyyyyyyyyyyyyyyyyyyyy,
https://yt3.ggpht.com/ytc/AIdro_mSRgCUT_Ou6Y6V9YpTPrBndtfdSm9LwoYLtZT_N_7k1sMdDEzwvJKh6C2dMCQhosrG_2fu0G2p=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@%E5%88%98%E8%83%BD-e7l,@刘能-e7l,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugy5UXS0MwzWQ0IZqL14AaABAg,4天前,我还是老了,
https://yt3.ggpht.com/ytc/AIdro_njv5bj96nXZPdVSGWFsAya7ecRhM4u_78FX5cOyq1Aefxs0LYhy-CVDYRCpSNnYeaQwA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@%E7%8E%8B%E5%B0%9A%E4%B8%BE-u7g,@王尚举-u7g,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgyWPWiVahny-Gu1hrV4AaABAg&pp=0gcJCSMANpG00pGi,2天前,real china！！  wwww,1
https://yt3.ggpht.com/ytc/AIdro_mCfTB90YjJBixEIobVJbJeFr5iG5f5Ss-Uwgwqm70=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@xiadaxu,@xiadaxu,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugw9F1qflz1xuecdsT94AaABAg,4天前,我都不知道中国人很吵 说话大声的说法是怎么来的，美国人感觉好像更吵吧，另外中国人真有这么多人认识他？,1
https://yt3.ggpht.com/ytc/AIdro_nU2YD2Z--lTM_gdrvauZL95c14lMizI3TCYnoHVH-z3cvFi5RKknXfib9wghzEocwihg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@TurboldDavaasuren,@TurboldDavaasuren,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgyV6e-mf2fm4J0Yy2x4AaABAg,3天前,You just need gf,
,https://www.youtube.com/@tantffg9119,@tantffg9119,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgzU4oWwviBT8BLvxDl4AaABAg,5天前,W suit guy,
,https://www.youtube.com/@RuiLi-u2s,@RuiLi-u2s,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugw2db--vNM2CC4UPB54AaABAg,3天前,Welcome to china,1
,https://www.youtube.com/@RyanZhou-j7w,@RyanZhou-j7w,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxKPlLSD2IK78rKP3l4AaABAg,4天前,来中国看看吧，好吃好玩安全,1
