Title,Image,Range_URL,Range,Range_URL1,Range2,Range3,Range4
"Whoever researched this needs to remember iOS is not the only mobile platform.

Android devices mainly use Google Pay or Samsung Pay. However according to this video these two don't seem to be a factor.

Once again useless reporting from WSJ YT channel. Why they cannot wait to research it better boggles my mind",,https://www.youtube.com/@nomore-constipation,"
              @nomore-constipation
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugyy1IWbzSJ6b2e1Fwd4AaABAg,"
            2年前
          ","
    1
  ",1 条回复
...could this have contributed to the banking crisis?,,https://www.youtube.com/@Coldbird1337,"
              @Coldbird1337
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgxNOUWU_iuVU6oybJ94AaABAg,"
            2年前
          ","
     
  ",
"In my country india where is UPi payment system (Apple here  struggling ) even apple users don't use apple pay here 
Cuz we have better system than that lol",,https://www.youtube.com/@polarbear7,"
              @polarbear7
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugyq1qj_yxWQ3CdM5cx4AaABAg,"
            1年前
          ","
     
  ",
Запили гайд по каждой игре,,https://www.youtube.com/@gayletuxhorn1118,"
              @gayletuxhorn1118
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugy5bLHjon7mdwLNnaJ4AaABAg,"
            7个月前
          ","
     
  ",
Apple will start their own bank eventually,,https://www.youtube.com/@MrMountain707,"
              @MrMountain707
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugyz3PjN4jzG4VcugsN4AaABAg,"
            1年前
          ","
     
  ",
The indicator settings from your video were a game-changer for me,,https://www.youtube.com/@VarvaraKnyazeva-lq7lg,"
              @VarvaraKnyazeva-lq7lg
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgxYkHOfZ7HZuWF9np94AaABAg,"
            6个月前
          ","
     
  ",
Yeah I’ll continue to use cards and cash  no thank you,,https://www.youtube.com/@LadyJay1131,"
              @LadyJay1131
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugw9I4JaRlT1J4lXmOZ4AaABAg,"
            1年前
          ","
     
  ",
I just pay everything I can in cash,,https://www.youtube.com/@MisterPyOne,"
              @MisterPyOne
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugzphea_snFpr1RZf3l4AaABAg,"
            2年前
          ","
     
  ",
Apple Card is 36% interest don’t get this card,,https://www.youtube.com/@nickyriz78,"
              @nickyriz78
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgxrHuCIx9Mw_4yqp9h4AaABAg&pp=0gcJCSMANpG00pGi,"
            1年前
          ","
     
  ",
"Honestly the US is basically a 3rd World country, Contactless has been the norm in europe and asia for some time now. I live in australia, I have no need for a wallet. Even my state issued drivers license is on my phone.",,https://www.youtube.com/@AjitSidhu360,"
              @AjitSidhu360
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgxoZvusEyJH1Lz4Z6Z4AaABAg,"
            1年前
          ","
     
  ",
"Banks arent fighting back. They are giving up. I wss on the phone with a citi bank rep and they mistook my words & made a change to my account, aN IRREVERSIBLE CHANGE.
And they dont fw me at all bc im self employed and get cash.
Apple over here approving me for up to a 1000$ lol they know wassup",,https://www.youtube.com/@2ndNatureHairSolutions,"
              @2ndNatureHairSolutions
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugx9RvmYUil7zHTiiqB4AaABAg,"
            1年前
          ","
     
  ",
Do one on apples fake privacy. its just there to kill competition,,https://www.youtube.com/@tubasweb,"
              @tubasweb
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugy2u030_7Y94gowrZt4AaABAg,"
            1年前
          ","
     
  ",
I normally don't like apple but hey I'm all for scaring banks shitless some I'm buying an iPhone now ,https://yt3.ggpht.com/ytc/AIdro_nr9xE_2vBhbh6K--Fq-aive21XyEQnu2y02BiS_JoIPeuEzrRmJAz6CHewA8Z5_h4Pew=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@CowboySlinging,"
              @CowboySlinging
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgwvdK021TOIzkF2OdR4AaABAg,"
            1年前
          ","
     
  ",
Digital wallets are totally old school. Use India's UPI,https://yt3.ggpht.com/ytc/AIdro_nspOsTSamNj0y-PPtCxi_dLjrzu6MKDPux2Xcl3-cqoi3a3KTrnVdMRxc3I3eEbQVJnQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@candyflipper805,"
              @candyflipper805
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgyaxHagasFMoCJar_t4AaABAg,"
            2年前
          ","
     
  ",
Lower merchant fees let's gooooo,https://yt3.ggpht.com/ytc/AIdro_nTqFfIeoohkBvKZX_hG6uNyA82B7U_yKmUvIZDEU0=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@annquach6613,"
              @annquach6613
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgztPQjG4ZvSzgDqgJ14AaABAg,"
            2年前
          ","
     
  ",
"The problem is that Aople pay and PayPal ate global, paze isn't, that's why it will flop",https://yt3.ggpht.com/ytc/AIdro_mgIPro4bt2AiDBSMrZbFzGXi78C4sCo9_sNz2XPzw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@jjcoolaus,"
              @jjcoolaus
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgxCFuO0afiGGNgwW1R4AaABAg,"
            7个月前
          ","
     
  ",
Apple wants everyone’s pie,https://yt3.ggpht.com/PLGgC0yyVMAkTq2v11abADDuz-MAaTlhU0Iw2eIy-rNDGaZszF3PAtOAiqoz6bqJTRddKJduZQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@mon699,"
              @mon699
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugy-54zOlFy3fxrqx0N4AaABAg,"
            7个月前
          ","
     
  ",
ever heard of upi,,https://www.youtube.com/@Walmart_Sasuke,"
              @Walmart_Sasuke
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugyy70MzGR2DNsVTyrF4AaABAg,"
            1年前
          ","
     
  ",
Evolve or die... banks are actually on the same path as the drive by media .. with customers leaving in droves for alternative financial access.. having a single trusted point of payment makes sense.. think I am wrong. Just look at investing today.. the need for employer run retirement plans (401k) have been displaced by self monitoring self funded better ROI  individual plans.,,https://www.youtube.com/@thomasburke7995,"
              @thomasburke7995
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugz16crRn0v3U8_YIyh4AaABAg&pp=0gcJCSMANpG00pGi,"
            2年前
          ","
     
  ",
"когда идёт золотая лихорадка-больше всех зарабатывают не старатели!,а продавцы лопат,кирок и провианта",,https://www.youtube.com/@JorgeConsorte,"
              @JorgeConsorte
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgywwX6mInrzi3ymQUd4AaABAg,"
            6个月前
          ","
     
  ",
ever heard of UPI used in india ,,https://www.youtube.com/@vedantagrawal3341,"
              @vedantagrawal3341
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgxciLlOn4HeWAKzp_94AaABAg,"
            7个月前
          ","
     
  ",
No wonder Elon Musk wants to make X the superapp,,https://www.youtube.com/@feugo22,"
              @feugo22
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugx8V8V0zdtJhXTWj_94AaABAg,"
            1年前
          ","
     
  ",
Ain’t nobody gonna use paze ,,https://www.youtube.com/@miguelzamora3357,"
              @miguelzamora3357
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgzJazl_pqZyYVPc6BN4AaABAg,"
            2年前
          ","
     
  ",
im with apple pay ,,https://www.youtube.com/@PracticeMakePerfectMuslim93,"
              @PracticeMakePerfectMuslim93
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgxMCTCeXgTjkHANSNx4AaABAg,"
            1年前
          ","
     
  ",
Apple Pay ALL day,,https://www.youtube.com/@marcanthony8873,"
              @marcanthony8873
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgwHqfnbXrTJ_A0rs-N4AaABAg,"
            2年前
          ","
     
  ",
UPI rocks,,https://www.youtube.com/@alitarique2051,"
              @alitarique2051
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgxwY51-R6NSSgYEupp4AaABAg,"
            2年前
          ","
     
  ",
Indians: Laughs in UPI ,,https://www.youtube.com/@SG-gm5kq,"
              @SG-gm5kq
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgxWU6MazMbQAEVCMFR4AaABAg&pp=0gcJCSMANpG00pGi,"
            2年前
          ","
     
  ",
Petty and greedy companies. I swear,,https://www.youtube.com/@edsanz2,"
              @edsanz2
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgzhCV0RC3EjU_sfPJh4AaABAg,"
            2年前
          ","
     
  ",
Cash is king.,,https://www.youtube.com/@NewTaxMan,"
              @NewTaxMan
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugwb9mPnc1DCPHhBaP94AaABAg,"
            2年前
          ","
     
  ",
Good ,,https://www.youtube.com/@SukhchainBatth-ct5bv,"
              @SukhchainBatth-ct5bv
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgzxeH9c5InA1f5mlth4AaABAg,"
            10个月前
          ","
     
  ",
Competition is king,,https://www.youtube.com/@danl.2626,"
              @danl.2626
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugz1vgLJbGmRkE8ffa54AaABAg,"
            2年前
          ","
     
  ",
Yeah it's all cool and awesome but apple won't refund you and won't help you get your money back if your scammed by using apple pay this is brilliant and awesome apple isn't,,https://www.youtube.com/@cesarsalgadosalgado2199,"
              @cesarsalgadosalgado2199
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgxTaZkB03qTLoHC6rp4AaABAg,"
            2年前
          ","
     
  ",
We've UPI here in india lol ,https://yt3.ggpht.com/ytc/AIdro_kWTM3XHw1nWfzStYzo78l3dBLvsTHLIDk2vOE0HNhUkZS9=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@souvikhalder1510,"
              @souvikhalder1510
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgyM4z-baILS_HrMrHN4AaABAg,"
            2年前
          ","
     
  ",
Well this is old thing for India,https://yt3.ggpht.com/ytc/AIdro_kLglLj069bGoAZyeF6pftUae4IrDIvfpr6TEfVOVQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Live-hh6li,"
              @Live-hh6li
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgyYGvmAOUhkZ5OZ7d14AaABAg,"
            2年前
          ","
     
  ",
And now Apple is being sued HAHAHAHAHA,https://yt3.ggpht.com/ctsV-QxZAJ9mQd1WRNtE0o2KPj7GvBQIQPXTkuvJ3c9OcszHdaDnixumKw9LpjLfOo0UD7Efnbk=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@randomtrashhandle,"
              @randomtrashhandle
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgwKgAo3jKO5oUbtwFl4AaABAg,"
            1年前
          ","
     
  ",
"In the end, apple will win",https://yt3.ggpht.com/ytc/AIdro_n3D_ZHqqypQUjB3otxxbMFcqozFVavpsPE7HtizCWWtjSD=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@plpfctn2007,"
              @plpfctn2007
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugw8rGUjwfHN9jt3i8R4AaABAg,"
            2年前
          ","
     
  ",
"Good, my bank AND THOSE PIGS WORK FOR ME",https://yt3.ggpht.com/ytc/AIdro_mYTBk_-z9CIstSEHqOHmKv1iowNPGQiX3xoCjvShNwoh8=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@ELITEGOD61,"
              @ELITEGOD61
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgzLfzH40e6lTXdEYx94AaABAg,"
            1年前
          ","
     
  ",
"I will be forever grateful to you, you changed my entire life and I will continue to preach on your behalf for the whole world to hear you saved me from huge financial debt with just a small investment,",https://yt3.ggpht.com/ytc/AIdro_n6ZBBa_3wssvZ-3uYejR-pYif7bZ3F-sJr33JSyktwwYCCLRkkFCHIjZW7Up1yAzVU4w=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@AllanWright-i1m,"
              @AllanWright-i1m
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgxSjMUJYrm0tVgE0qd4AaABAg,"
            8个月前
          ","
     
  ",
":- we are not only A tech company,    now we are a (TECH(financial +health + LUXURY + media)) company.",,https://www.youtube.com/@kausikgupta6846,"
              @kausikgupta6846
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgzhsxlTIGrFPRjIl0V4AaABAg,"
            2年前（修改过）
          ","
     
  ",
this must be a US thing..,,https://www.youtube.com/@lingth,"
              @lingth
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugx35zglnMq_eYUpVVl4AaABAg,"
            1年前
          ","
     
  ",
Only coffee I'm reaching for is my 5 cent cup of Joe from home so I don't complain about how broke I am all the time from living a wannabe rich lifestyle.,,https://www.youtube.com/@mitchdogstudios,"
              @mitchdogstudios
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgxnSMCZmYv1Njra-np4AaABAg,"
            2年前
          ","
     
  ",
apple isnt creative. if regulators stop them from buying out new companies. the phone will evolve. by the decentralization of the two major phone brands.,,https://www.youtube.com/@jackryan1809,"
              @jackryan1809
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgwRj9GwI25pUh2Iz9B4AaABAg&pp=0gcJCSMANpG00pGi,"
            2年前
          ","
     
  ",
если по рынку продать не получится или по низкой цене продаст,,https://www.youtube.com/@LittleTrapo,"
              @LittleTrapo
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgwYfXo6nhVyj_B9l4F4AaABAg,"
            6个月前
          ","
     
  ",
paze sounds similar to zelle and sounds shady,,https://www.youtube.com/@MPAzezal,"
              @MPAzezal
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugy5lFRLg6VuL5o6P4F4AaABAg,"
            2年前
          ","
     
  ",
Apple Is becoming its own bank,,https://www.youtube.com/@johnnyjones5050,"
              @johnnyjones5050
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgzQQtNE7jb4E1NC5SV4AaABAg,"
            2年前（修改过）
          ","
     
  ",
Of course WSJ has answered to it all. Why would Margaret shot the CASH APP CEO?,,https://www.youtube.com/@EveningDew001,"
              @EveningDew001
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgwoNqB_KyxzQSSt39d4AaABAg,"
            1年前
          ","
     
  ",
CASH IS KING!! use cards/apple pay online sure but use cash when you go down town!!!!,,https://www.youtube.com/@dancingrook8553,"
              @dancingrook8553
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgyX3XdCHgiBwB3kMdJ4AaABAg,"
            1年前
          ","
     
  ",
Эта игра дает просто офигенный окуп!,,https://www.youtube.com/@NinaIsakova-m5v,"
              @NinaIsakova-m5v
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgwesCADH4EbQBclDjF4AaABAg,"
            7个月前
          ","
     
  ",
Another problem...my smart android is too old of a version for Samsung Pay. So there are would be participants who don't want to waste money upgrading the phone because of the added expense,,https://www.youtube.com/@FinanceNation,"
              @FinanceNation
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgxphFytiazGlG8P1x54AaABAg&pp=0gcJCSMANpG00pGi,"
            2年前
          ","
    1
  ",
We have all payment mode King India UPI ,,https://www.youtube.com/@RahulRawat-cn4cc,"
              @RahulRawat-cn4cc
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugyyf7eS3UcYvFDWy8B4AaABAg,"
            1年前
          ","
     
  ",
Apple IS a bank.,,https://www.youtube.com/@laz7354,"
              @laz7354
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugy5fmDCFZfZtHGHT-94AaABAg,"
            1年前
          ","
     
  ",
Your explanations are so clear and easy to understand. You make trading seem so simple!,,https://www.youtube.com/@%D0%90%D1%80%D1%81%D0%BB%D0%B0%D0%BD%D0%AF%D0%B3%D1%83%D0%B6%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9,"
              @АрсланЯгужинский
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgxNwEnDWL5TdEgL9yN4AaABAg,"
            8个月前
          ","
     
  ",
Always use my physical card. Don’t use any type of digital payment if I can avoid it. yes I’m hard headed lol,https://yt3.ggpht.com/ytc/AIdro_kbYYbctVd2r8ZjE13am6H4I9C-sB1bUEQcmZ7uu3PeDA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@joshs3916,"
              @joshs3916
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgxeSd5kEDg6olMWuPR4AaABAg&pp=0gcJCSMANpG00pGi,"
            2年前（修改过）
          ","
    1
  ",
Jamie diamond needs his you know what reemed.,https://yt3.ggpht.com/ytc/AIdro_nO_WavRDeVyEP4HkAIsgI2B5QBsf5Y18q-iHI7h0ctzSI=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@cmvamerica9011,"
              @cmvamerica9011
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgyQA3qLC0objHixkj94AaABAg,"
            8个月前
          ","
     
  ",
"Your honesty and transparency in sharing your wins and losses is inspiring. This shows that even experienced traders make mistakes and that it is important to learn from them. I appreciate that you don't just focus on one type of trading, but cover a variety of markets and instruments. It keeps things interesting and helps me diversify my portfolio.",https://yt3.ggpht.com/-YYMSZv_yfWGScye01UpG-4kxF4Ad9D0-c8EpLKHlC5W2_ti6-gaWLvwtgDls4cs3515g-b8dA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@ignatiyalekseev2439,"
              @ignatiyalekseev2439
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgwEFOrG_JsAlI1SmzB4AaABAg,"
            6个月前
          ","
    1
  ",
Banks are out to get you,https://yt3.ggpht.com/ytc/AIdro_mb8AwuZVHDJP8N5fTcB5pb8xxOmlD4pXCQo5MSJwZJ5jc=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Rickyfyied,"
              @Rickyfyied
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgxhvazRxnCcAXSexiJ4AaABAg,"
            2年前
          ","
     
  ",
Hi I'm Ariful Islam leeton I'm software engineer and software development and website development,https://yt3.ggpht.com/w5_tScYo4_n0_q0DBDpc5FLGwf-tJI1wW3rqLSIn0w2EuidP9e0p5gI7YdY-QB9ib5tlqc5R=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@arifulislamleeton,"
              @arifulislamleeton
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugy6JrQQCMTdrhtzhnN4AaABAg&pp=0gcJCSMANpG00pGi,"
            2年前
          ","
     
  ",
"Here we are just talking about big money institutions , but what about new entrants as technology brought down barriers to entry, a cambrian explosion of financial services will come soon!",,https://www.youtube.com/@AlejandroFabianNeiraEscobedo,"
              @AlejandroFabianNeiraEscobedo
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugz5Q5b8xj0Oj1MQJ854AaABAg,"
            6个月前
          ","
     
  ",
"I like contactless mobile payments, but I wish they weren't tied to the closed platforms of the likes of Apple and Google. It's convenient to be able to switch which card I'm using with a swipe and not have to fumble for my wallet, but having everything under the mercy of a single corporation is just terrible.",,https://www.youtube.com/@moth.monster,"
              @moth.monster
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgzB0E2ivXIG1XlFrJF4AaABAg,"
            2年前
          ","
     
  ",
changing a evil for a other,,https://www.youtube.com/@Alice.59,"
              @Alice.59
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugz3jkR_wJI5nOGn-Cp4AaABAg,"
            2年前
          ","
     
  ",
"Только что пришел вывод 7500. Не очень много, но все равно рад такому навар)",,https://www.youtube.com/@ShannonWozniak,"
              @ShannonWozniak
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgwA_QbkU7hfaTwtqph4AaABAg,"
            9个月前
          ","
     
  ",
Shady journalism,,https://www.youtube.com/@sarthak6556,"
              @sarthak6556
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugzuk3c61J3Zr6nitOF4AaABAg,"
            1年前
          ","
     
  ",
"Apple,apple,Apple, the tech company that is out to get your money   . Apple charges high fees for everything.",,https://www.youtube.com/@pierrejean5095,"
              @pierrejean5095
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgxLhZfQ0ic5x3stpKJ4AaABAg,"
            2年前
          ","
     
  ",
"oh no! what will I ever do if all these mega trillion dollar banks don't get their cut of my transaction fees!!! Think of the CEOs and executives!!!!
Get bent, this is what happens when you're late to the ball game, and don't have customers best interest at heart.",,https://www.youtube.com/@bdaydeedayday6211,"
              @bdaydeedayday6211
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgzMD1gYg22_Anuelwl4AaABAg,"
            1年前
          ","
     
  ",
Apple Pay is backed by: Goldman Sachs. Now what is Goldman Sachs. Things ain’t always what it seem,,https://www.youtube.com/@goat7844,"
              @goat7844
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgyTCBXjD3xVTtsPDGx4AaABAg,"
            2年前
          ","
    1
  ",
Haven’t used my card since 2020…USA is so weird by being advanced and out of touch,,https://www.youtube.com/@andriytroyan3888,"
              @andriytroyan3888
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugyrj19OGZKdrPe_SiV4AaABAg,"
            1年前
          ","
     
  ",
I hate applepay. I use everything else,,https://www.youtube.com/@sergiola310,"
              @sergiola310
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugy5Vj1Tfw7LLHLG2PZ4AaABAg&pp=0gcJCSMANpG00pGi,"
            2年前
          ","
     
  ",
Paze is a stupid name ngl.,,https://www.youtube.com/@Ewoof,"
              @Ewoof
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgxJoG7yf8oCpWTTQWZ4AaABAg,"
            1年前
          ","
     
  ",
"just joined your VIP group, and I'm already blown away by how much there is to learn. Thank you for being such an amazing resource for traders like me",,https://www.youtube.com/@FridolinSchwarz,"
              @FridolinSchwarz
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugw4xsnso1BGuNSlNcF4AaABAg,"
            7个月前
          ","
     
  ",
ALWAYS BEST!! THANKS YOU THIS IS SO MOTIVATING AND PLEASE DONT STOP TEACHING US WE LEARN ALOT FROM YOU KEEP UP YOU YOUTUBE VIDEOS.,,https://www.youtube.com/@AlexandraManfred,"
              @AlexandraManfred
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgwPreqWzdSxDTSXltp4AaABAg,"
            9个月前
          ","
     
  ",
that woman's face is disturbing.,,https://www.youtube.com/@kakerake6018,"
              @kakerake6018
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgxDJ-MgJdidw8KrAqx4AaABAg,"
            2年前
          ","
     
  ",
"If I were the bank CEO of banks, I would have reduced the rewarding points when paying through Apple Pay.",,https://www.youtube.com/@train_xc,"
              @train_xc
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgxZzDY6xapFEyjsjqZ4AaABAg,"
            2年前
          ","
    1
  ",1 条回复
What about android pay?,https://yt3.ggpht.com/ytc/AIdro_m0oX8uMAa2fRhXbhvWmCD5QhS98zjhCJdM5Sx2hwRKyvA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@jackwong64,"
              @jackwong64
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgzLpazeXKGNVwQxnmx4AaABAg,"
            2年前
          ","
     
  ",
"I use Apple Pay everywhere. I don’t even bother carrying my wallet. 

For Walmart I use Walmart pay.",https://yt3.ggpht.com/Y57Tuah9c5Gi9jMyA4Zz06Cl9QL4O2XJEwrg67pGYqFRUYyFvNR_q6p-tiPoumEDuMp6gOGvG20=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@TransitAndTeslas,"
              @TransitAndTeslas
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgzwSgor4x_-to5g-Ed4AaABAg,"
            2年前
          ","
    1
  ",
"But the data basic need to move out from China to protect the Asia people's  ""personal information""!",https://yt3.ggpht.com/ZNV9BePMGZatNCPTYUkT2Ec3P3y_uDn_DQUlkjhvrzNeMwZ8soSa64csryHxPw0VPPWB7hdjCPw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@sungjane,"
              @sungjane
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugzbk9WqM8G0DAH9XWt4AaABAg,"
            1年前
          ","
     
  ",
"Oh no, poor baby banks boohoo. Let them fight.",https://yt3.ggpht.com/5QHxAVWSwyfvn6COAjHuMmkoD-kFv6idO5-iyKHN0I36dUloXDvo-gAgpKu9ayjUQ6mwXVaKTac=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@myeternalsin,"
              @myeternalsin
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugxo1OWyaUVjJ4nGZQd4AaABAg,"
            1年前
          ","
     
  ",
But I have cash,https://yt3.ggpht.com/ytc/AIdro_l3GWEqfJksoFJeIeaQuPCjwwlxMpOal3NNemm1IBb4Mw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@abernathymonsoon4638,"
              @abernathymonsoon4638
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgxeJW4bPF9YRm986st4AaABAg,"
            2年前
          ","
     
  ",
apple just gana have there own bank soon. apple bank,,https://www.youtube.com/@printthis3d,"
              @printthis3d
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgxZGKvjQp3A-f_wdYh4AaABAg,"
            2年前
          ","
     
  ",
"Ever heard about UPI? Seriously, it's much better than any online/digital wallet and it's much more seamless than any wallet I have ever used.",,https://www.youtube.com/@shubhampriyank4068,"
              @shubhampriyank4068
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgyXRSxJo4atHNr9VKx4AaABAg,"
            2年前
          ","
    1
  ",1 条回复
Use PAYTM FROM INDIA,,https://www.youtube.com/@maheswaribaskar9707,"
              @maheswaribaskar9707
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugyd8lXfeDAF2AOrer94AaABAg,"
            2个月前
          ","
     
  ",
Apple Pay >>>> everything else. Heck I wish Apple managed my checking and savings accounts. Banking apps are so primitive and pathetic,,https://www.youtube.com/@DavidRamirez-vc8dr,"
              @DavidRamirez-vc8dr
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugw5XymuVwSD-l6MNCJ4AaABAg,"
            1年前
          ","
     
  ",
"come to asian countries like india, china where billions using these, dont just flaunt when americans or west does something lol",,https://www.youtube.com/@jdnaveen321,"
              @jdnaveen321
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugy_VOVBSyebwQkqzLt4AaABAg&pp=0gcJCSMANpG00pGi,"
            2年前
          ","
    1
  ",
Americans are so behind its kinda funny,,https://www.youtube.com/@JuiceExotic,"
              @JuiceExotic
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgwBnz-WEwCmQ4Eg0st4AaABAg,"
            2年前
          ","
     
  ",
